"UniprotID"	"GOterm"	"GOname"	"GeneName"	"GeneShort"
"P35200"	"GO:2001246"	"negative regulation of phosphatidylcholine biosynthetic process"	"YLR168C"	"UPS2"
"P35200"	"GO:0046337"	"phosphatidylethanolamine metabolic process"	"YLR168C"	"UPS2"
"P35200"	"GO:1990050"	"phosphatidic acid transfer activity"	"YLR168C"	"UPS2"
"P35200"	"GO:0042407"	"cristae formation"	"YLR168C"	"UPS2"
"P35200"	"GO:0032048"	"cardiolipin metabolic process"	"YLR168C"	"UPS2"
"P35200"	"GO:0005758"	"mitochondrial intermembrane space"	"YLR168C"	"UPS2"
"P35200"	"GO:0015914"	"phospholipid transport"	"YLR168C"	"UPS2"
"P35200"	"GO:0031314"	"extrinsic component of mitochondrial inner membrane"	"YLR168C"	"UPS2"
"P47141"	"GO:0004784"	"superoxide dismutase activity"	"YJR101W"	"RSM26"
"P47141"	"GO:0006801"	"superoxide metabolic process"	"YJR101W"	"RSM26"
"P47141"	"GO:0055114"	"oxidation-reduction process"	"YJR101W"	"RSM26"
"P47141"	"GO:0032543"	"mitochondrial translation"	"YJR101W"	"RSM26"
"P47141"	"GO:0003735"	"structural constituent of ribosome"	"YJR101W"	"RSM26"
"P47141"	"GO:0005763"	"mitochondrial small ribosomal subunit"	"YJR101W"	"RSM26"
"P47141"	"GO:0046872"	"metal ion binding"	"YJR101W"	"RSM26"
"P38877"	"GO:0031390"	"Ctf18 RFC-like complex"	"YHR191C"	"CTF8"
"P38877"	"GO:0006260"	"DNA replication"	"YHR191C"	"CTF8"
"P38877"	"GO:0035753"	"maintenance of DNA trinucleotide repeats"	"YHR191C"	"CTF8"
"P38877"	"GO:0007064"	"mitotic sister chromatid cohesion"	"YHR191C"	"CTF8"
"P38877"	"GO:0003677"	"DNA binding"	"YHR191C"	"CTF8"
"P38877"	"GO:0005634"	"nucleus"	"YHR191C"	"CTF8"
"P09938"	"GO:0004748"	"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor"	"YJL026W"	"RNR2"
"P09938"	"GO:0005971"	"ribonucleoside-diphosphate reductase complex"	"YJL026W"	"RNR2"
"P09938"	"GO:0009263"	"deoxyribonucleotide biosynthetic process"	"YJL026W"	"RNR2"
"P09938"	"GO:0006260"	"DNA replication"	"YJL026W"	"RNR2"
"P09938"	"GO:0055114"	"oxidation-reduction process"	"YJL026W"	"RNR2"
"P09938"	"GO:0008198"	"ferrous iron binding"	"YJL026W"	"RNR2"
"P09938"	"GO:0046982"	"protein heterodimerization activity"	"YJL026W"	"RNR2"
"P09938"	"GO:0016491"	"oxidoreductase activity"	"YJL026W"	"RNR2"
"P09938"	"GO:0008270"	"zinc ion binding"	"YJL026W"	"RNR2"
"P09938"	"GO:0005634"	"nucleus"	"YJL026W"	"RNR2"
"P09938"	"GO:0005737"	"cytoplasm"	"YJL026W"	"RNR2"
"P40858"	"GO:0005840"	"ribosome"	"YJL096W"	"MRPL49"
"P40858"	"GO:0005762"	"mitochondrial large ribosomal subunit"	"YJL096W"	"MRPL49"
"P40858"	"GO:0032543"	"mitochondrial translation"	"YJL096W"	"MRPL49"
"P40858"	"GO:0003735"	"structural constituent of ribosome"	"YJL096W"	"MRPL49"
"P42934"	"GO:0097582"	"dolichyl-phosphate-mannose-protein mannosyltransferase Pmt1p-Pmt2p dimer complex"	"YGR199W"	"PMT6"
"P42934"	"GO:0035269"	"protein O-linked mannosylation"	"YGR199W"	"PMT6"
"P42934"	"GO:0004169"	"dolichyl-phosphate-mannose-protein mannosyltransferase activity"	"YGR199W"	"PMT6"
"P42934"	"GO:0071712"	"ER-associated misfolded protein catabolic process"	"YGR199W"	"PMT6"
"P42934"	"GO:0006493"	"protein O-linked glycosylation"	"YGR199W"	"PMT6"
"P42934"	"GO:0000030"	"mannosyltransferase activity"	"YGR199W"	"PMT6"
"P42934"	"GO:0016020"	"membrane"	"YGR199W"	"PMT6"
"P42934"	"GO:0031505"	"fungal-type cell wall organization"	"YGR199W"	"PMT6"
"P42934"	"GO:0016021"	"integral component of membrane"	"YGR199W"	"PMT6"
"Q05016"	"GO:1901575"	"organic substance catabolic process"	"YMR226C"	""
"Q05016"	"GO:0031132"	"serine 3-dehydrogenase activity"	"YMR226C"	""
"Q05016"	"GO:0016491"	"oxidoreductase activity"	"YMR226C"	""
"Q05016"	"GO:0004090"	"carbonyl reductase (NADPH) activity"	"YMR226C"	""
"Q05016"	"GO:0005634"	"nucleus"	"YMR226C"	""
"Q05016"	"GO:0005737"	"cytoplasm"	"YMR226C"	""
"P53880"	"GO:0016021"	"integral component of membrane"	"YNL179C"	""
"Q12280"	"GO:0008092"	"cytoskeletal protein binding"	"YPL242C"	"IQG1"
"Q12280"	"GO:0003779"	"actin binding"	"YPL242C"	"IQG1"
"Q12280"	"GO:0043087"	"regulation of GTPase activity"	"YPL242C"	"IQG1"
"Q12280"	"GO:0000920"	"septum digestion after cytokinesis"	"YPL242C"	"IQG1"
"Q12280"	"GO:0007165"	"signal transduction"	"YPL242C"	"IQG1"
"Q12280"	"GO:0000142"	"cellular bud neck contractile ring"	"YPL242C"	"IQG1"
"Q12280"	"GO:0007015"	"actin filament organization"	"YPL242C"	"IQG1"
"Q12280"	"GO:0007049"	"cell cycle"	"YPL242C"	"IQG1"
"Q12280"	"GO:0006970"	"response to osmotic stress"	"YPL242C"	"IQG1"
"Q12280"	"GO:0005515"	"protein binding"	"YPL242C"	"IQG1"
"Q3E810"	"GO:0016021"	"integral component of membrane"	"YLR342W-A"	""
"P38999"	"GO:0004755"	"saccharopine dehydrogenase (NADP+, L-glutamate-forming) activity"	"YNR050C"	"LYS9"
"P38999"	"GO:0006091"	"generation of precursor metabolites and energy"	"YNR050C"	"LYS9"
"P38999"	"GO:0019878"	"lysine biosynthetic process via aminoadipic acid"	"YNR050C"	"LYS9"
"P38999"	"GO:0055114"	"oxidation-reduction process"	"YNR050C"	"LYS9"
"P38999"	"GO:0016491"	"oxidoreductase activity"	"YNR050C"	"LYS9"
"P00854"	"GO:0000276"	"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)"	"Q0085"	"ATP6"
"P00854"	"GO:0015078"	"proton transmembrane transporter activity"	"Q0085"	"ATP6"
"P00854"	"GO:0015986"	"ATP synthesis coupled proton transport"	"Q0085"	"ATP6"
"P00854"	"GO:0016021"	"integral component of membrane"	"Q0085"	"ATP6"
"P00854"	"GO:0045263"	"proton-transporting ATP synthase complex, coupling factor F(o)"	"Q0085"	"ATP6"
"Q08914"	"GO:0008234"	"cysteine-type peptidase activity"	"YOR391C"	"HSP33"
"Q08914"	"GO:0031669"	"cellular response to nutrient levels"	"YOR391C"	"HSP33"
"Q08914"	"GO:0000932"	"P-body"	"YOR391C"	"HSP33"
"Q08914"	"GO:0016829"	"lyase activity"	"YOR391C"	"HSP33"
"Q08914"	"GO:0051082"	"unfolded protein binding"	"YOR391C"	"HSP33"
"Q08958"	"GO:0016021"	"integral component of membrane"	"YPL205C"	""
"P17555"	"GO:0007010"	"cytoskeleton organization"	"YNL138W"	"SRV2"
"P17555"	"GO:0030836"	"positive regulation of actin filament depolymerization"	"YNL138W"	"SRV2"
"P17555"	"GO:0051014"	"actin filament severing"	"YNL138W"	"SRV2"
"P17555"	"GO:0030042"	"actin filament depolymerization"	"YNL138W"	"SRV2"
"P17555"	"GO:0008179"	"adenylate cyclase binding"	"YNL138W"	"SRV2"
"P17555"	"GO:0007265"	"Ras protein signal transduction"	"YNL138W"	"SRV2"
"P17555"	"GO:0007163"	"establishment or maintenance of cell polarity"	"YNL138W"	"SRV2"
"P17555"	"GO:0003779"	"actin binding"	"YNL138W"	"SRV2"
"P17555"	"GO:0000902"	"cell morphogenesis"	"YNL138W"	"SRV2"
"P17555"	"GO:0030479"	"actin cortical patch"	"YNL138W"	"SRV2"
"P17555"	"GO:0042802"	"identical protein binding"	"YNL138W"	"SRV2"
"P17555"	"GO:0007015"	"actin filament organization"	"YNL138W"	"SRV2"
"P17555"	"GO:0045761"	"regulation of adenylate cyclase activity"	"YNL138W"	"SRV2"
"P53740"	"GO:0045332"	"phospholipid translocation"	"YNR048W"	""
"P53740"	"GO:0005802"	"trans-Golgi network"	"YNR048W"	""
"P53740"	"GO:0016020"	"membrane"	"YNR048W"	""
"P53740"	"GO:0016021"	"integral component of membrane"	"YNR048W"	""
"P38254"	"GO:0004835"	"tubulin-tyrosine ligase activity"	"YBR094W"	"PBY1"
"P38254"	"GO:0016787"	"hydrolase activity"	"YBR094W"	"PBY1"
"P38254"	"GO:0006464"	"cellular protein modification process"	"YBR094W"	"PBY1"
"P38254"	"GO:0000932"	"P-body"	"YBR094W"	"PBY1"
"P38698"	"GO:0016462"	"pyrophosphatase activity"	"YHR201C"	"PPX1"
"P38698"	"GO:0006798"	"polyphosphate catabolic process"	"YHR201C"	"PPX1"
"P38698"	"GO:0004309"	"exopolyphosphatase activity"	"YHR201C"	"PPX1"
"P38698"	"GO:0005759"	"mitochondrial matrix"	"YHR201C"	"PPX1"
"P38698"	"GO:0005829"	"cytosol"	"YHR201C"	"PPX1"
"P38698"	"GO:0005737"	"cytoplasm"	"YHR201C"	"PPX1"
"P38698"	"GO:0046872"	"metal ion binding"	"YHR201C"	"PPX1"
"P38698"	"GO:0005886"	"plasma membrane"	"YHR201C"	"PPX1"
"P38814"	"GO:0015031"	"protein transport"	"YHR103W"	"SBE22"
"P38814"	"GO:0005794"	"Golgi apparatus"	"YHR103W"	"SBE22"
"P38814"	"GO:0031505"	"fungal-type cell wall organization"	"YHR103W"	"SBE22"
"P32628"	"GO:0006517"	"protein deglycosylation"	"YEL037C"	"RAD23"
"P32628"	"GO:0000111"	"nucleotide-excision repair factor 2 complex"	"YEL037C"	"RAD23"
"P32628"	"GO:0000502"	"proteasome complex"	"YEL037C"	"RAD23"
"P32628"	"GO:0070628"	"proteasome binding"	"YEL037C"	"RAD23"
"P32628"	"GO:0003684"	"damaged DNA binding"	"YEL037C"	"RAD23"
"P32628"	"GO:0006289"	"nucleotide-excision repair"	"YEL037C"	"RAD23"
"P32628"	"GO:0030674"	"protein-macromolecule adaptor activity"	"YEL037C"	"RAD23"
"P32628"	"GO:0000122"	"negative regulation of transcription by RNA polymerase II"	"YEL037C"	"RAD23"
"P32628"	"GO:0030433"	"ubiquitin-dependent ERAD pathway"	"YEL037C"	"RAD23"
"P32628"	"GO:0043130"	"ubiquitin binding"	"YEL037C"	"RAD23"
"P32628"	"GO:0043161"	"proteasome-mediated ubiquitin-dependent protein catabolic process"	"YEL037C"	"RAD23"
"P32628"	"GO:0005737"	"cytoplasm"	"YEL037C"	"RAD23"
"P32628"	"GO:0042025"	"host cell nucleus"	"YEL037C"	"RAD23"
"P32628"	"GO:0005515"	"protein binding"	"YEL037C"	"RAD23"
"P33328"	"GO:0030658"	"transport vesicle membrane"	"YOR327C"	"SNC2"
"P33328"	"GO:0006906"	"vesicle fusion"	"YOR327C"	"SNC2"
"P33328"	"GO:0005484"	"SNAP receptor activity"	"YOR327C"	"SNC2"
"P33328"	"GO:0005802"	"trans-Golgi network"	"YOR327C"	"SNC2"
"P33328"	"GO:0006893"	"Golgi to plasma membrane transport"	"YOR327C"	"SNC2"
"P33328"	"GO:0005768"	"endosome"	"YOR327C"	"SNC2"
"P33328"	"GO:0031201"	"SNARE complex"	"YOR327C"	"SNC2"
"P33328"	"GO:0006897"	"endocytosis"	"YOR327C"	"SNC2"
"P33328"	"GO:0000149"	"SNARE binding"	"YOR327C"	"SNC2"
"P33328"	"GO:0016192"	"vesicle-mediated transport"	"YOR327C"	"SNC2"
"P33328"	"GO:0006887"	"exocytosis"	"YOR327C"	"SNC2"
"P33328"	"GO:0016021"	"integral component of membrane"	"YOR327C"	"SNC2"
"P40081"	"GO:0030946"	"protein tyrosine phosphatase activity, metal-dependent"	"YER134C"	""
"P40081"	"GO:0016791"	"phosphatase activity"	"YER134C"	""
"P40081"	"GO:0003993"	"acid phosphatase activity"	"YER134C"	""
"P40081"	"GO:0005634"	"nucleus"	"YER134C"	""
"P40081"	"GO:0005737"	"cytoplasm"	"YER134C"	""
"P40081"	"GO:0046872"	"metal ion binding"	"YER134C"	""
"P38337"	"GO:0048188"	"Set1C/COMPASS complex"	"YBR258C"	"SHG1"
"P38337"	"GO:0051568"	"histone H3-K4 methylation"	"YBR258C"	"SHG1"
"P25345"	"GO:0006418"	"tRNA aminoacylation for protein translation"	"YCR024C"	"SLM5"
"P25345"	"GO:0004812"	"aminoacyl-tRNA ligase activity"	"YCR024C"	"SLM5"
"P25345"	"GO:0004816"	"asparagine-tRNA ligase activity"	"YCR024C"	"SLM5"
"P25345"	"GO:0006421"	"asparaginyl-tRNA aminoacylation"	"YCR024C"	"SLM5"
"P25345"	"GO:0070145"	"mitochondrial asparaginyl-tRNA aminoacylation"	"YCR024C"	"SLM5"
"P25345"	"GO:0000166"	"nucleotide binding"	"YCR024C"	"SLM5"
"P25345"	"GO:0003676"	"nucleic acid binding"	"YCR024C"	"SLM5"
"P25345"	"GO:0005759"	"mitochondrial matrix"	"YCR024C"	"SLM5"
"P25345"	"GO:0005739"	"mitochondrion"	"YCR024C"	"SLM5"
"P25345"	"GO:0005524"	"ATP binding"	"YCR024C"	"SLM5"
"Q08816"	"GO:0005675"	"transcription factor TFIIH holo complex"	"YOR352W"	""
"Q08816"	"GO:0005737"	"cytoplasm"	"YOR352W"	""
"P34251"	"GO:0016491"	"oxidoreductase activity"	"YKL107W"	""
"P34251"	"GO:0016021"	"integral component of membrane"	"YKL107W"	""
"Q9ZZW1"	"GO:0005739"	"mitochondrion"	"Q0182"	""
"P15380"	"GO:0015175"	"neutral amino acid transmembrane transporter activity"	"YOR348C"	"PUT4"
"P15380"	"GO:0015804"	"neutral amino acid transport"	"YOR348C"	"PUT4"
"P15380"	"GO:0015824"	"proline transport"	"YOR348C"	"PUT4"
"P15380"	"GO:0015812"	"gamma-aminobutyric acid transport"	"YOR348C"	"PUT4"
"P15380"	"GO:0015193"	"L-proline transmembrane transporter activity"	"YOR348C"	"PUT4"
"P15380"	"GO:0006865"	"amino acid transport"	"YOR348C"	"PUT4"
"P15380"	"GO:0016020"	"membrane"	"YOR348C"	"PUT4"
"P15380"	"GO:0005886"	"plasma membrane"	"YOR348C"	"PUT4"
"P15380"	"GO:0016021"	"integral component of membrane"	"YOR348C"	"PUT4"
"P15380"	"GO:0055085"	"transmembrane transport"	"YOR348C"	"PUT4"
"P43591"	"GO:0004849"	"uridine kinase activity"	"YFR007W"	"YFH7"
"P43591"	"GO:0043097"	"pyrimidine nucleoside salvage"	"YFR007W"	"YFH7"
"P43591"	"GO:0006206"	"pyrimidine nucleobase metabolic process"	"YFR007W"	"YFH7"
"P43591"	"GO:0016301"	"kinase activity"	"YFR007W"	"YFH7"
"P43591"	"GO:0016310"	"phosphorylation"	"YFR007W"	"YFH7"
"P43591"	"GO:0005524"	"ATP binding"	"YFR007W"	"YFH7"
"P43591"	"GO:0005829"	"cytosol"	"YFR007W"	"YFH7"
"P43591"	"GO:0016887"	"ATPase activity"	"YFR007W"	"YFH7"
"P25364"	"GO:0051300"	"spindle pole body organization"	"YCR065W"	"HCM1"
"P25364"	"GO:0009653"	"anatomical structure morphogenesis"	"YCR065W"	"HCM1"
"P25364"	"GO:0030154"	"cell differentiation"	"YCR065W"	"HCM1"
"P25364"	"GO:0000981"	"DNA-binding transcription factor activity, RNA polymerase II-specific"	"YCR065W"	"HCM1"
"P25364"	"GO:0034599"	"cellular response to oxidative stress"	"YCR065W"	"HCM1"
"P25364"	"GO:0043565"	"sequence-specific DNA binding"	"YCR065W"	"HCM1"
"P25364"	"GO:0000790"	"nuclear chromatin"	"YCR065W"	"HCM1"
"P25364"	"GO:0003700"	"DNA-binding transcription factor activity"	"YCR065W"	"HCM1"
"P25364"	"GO:0007005"	"mitochondrion organization"	"YCR065W"	"HCM1"
"P25364"	"GO:0045944"	"positive regulation of transcription by RNA polymerase II"	"YCR065W"	"HCM1"
"P25364"	"GO:0005634"	"nucleus"	"YCR065W"	"HCM1"
"P25364"	"GO:0006355"	"regulation of transcription, DNA-templated"	"YCR065W"	"HCM1"
"P25364"	"GO:0006351"	"transcription, DNA-templated"	"YCR065W"	"HCM1"
"P25364"	"GO:0005737"	"cytoplasm"	"YCR065W"	"HCM1"
"P29055"	"GO:2000679"	"positive regulation of transcription regulatory region DNA binding"	"YPR086W"	"SUA7"
"P29055"	"GO:0001174"	"transcriptional start site selection at RNA polymerase II promoter"	"YPR086W"	"SUA7"
"P29055"	"GO:0097550"	"transcription preinitiation complex"	"YPR086W"	"SUA7"
"P29055"	"GO:0001113"	"transcription open complex formation at RNA polymerase II promoter"	"YPR086W"	"SUA7"
"P29055"	"GO:0001139"	"RNA polymerase II complex recruiting activity"	"YPR086W"	"SUA7"
"P29055"	"GO:0001129"	"obsolete RNA polymerase II transcription factor activity, TBP-class protein binding, involved in preinitiation complex assembly"	"YPR086W"	"SUA7"
"P29055"	"GO:0051123"	"RNA polymerase II preinitiation complex assembly"	"YPR086W"	"SUA7"
"P29055"	"GO:0000993"	"RNA polymerase II complex binding"	"YPR086W"	"SUA7"
"P29055"	"GO:0017025"	"TBP-class protein binding"	"YPR086W"	"SUA7"
"P29055"	"GO:0005634"	"nucleus"	"YPR086W"	"SUA7"
"P29055"	"GO:0046872"	"metal ion binding"	"YPR086W"	"SUA7"
"P29055"	"GO:0070897"	"transcription preinitiation complex assembly"	"YPR086W"	"SUA7"
"P29055"	"GO:0006352"	"DNA-templated transcription, initiation"	"YPR086W"	"SUA7"
"Q06321"	"GO:0016906"	"sterol 3-beta-glucosyltransferase activity"	"YLR189C"	"ATG26"
"Q06321"	"GO:0102203"	"brassicasterol glucosyltransferase activity"	"YLR189C"	"ATG26"
"Q06321"	"GO:0102205"	"cholesterol alpha-glucosyltransferase activity"	"YLR189C"	"ATG26"
"Q06321"	"GO:0102202"	"soladodine glucosyltransferase activity"	"YLR189C"	"ATG26"
"Q06321"	"GO:0030259"	"lipid glycosylation"	"YLR189C"	"ATG26"
"Q06321"	"GO:0015020"	"glucuronosyltransferase activity"	"YLR189C"	"ATG26"
"Q06321"	"GO:0043231"	"intracellular membrane-bounded organelle"	"YLR189C"	"ATG26"
"Q06321"	"GO:0016758"	"transferase activity, transferring hexosyl groups"	"YLR189C"	"ATG26"
"Q06321"	"GO:0016125"	"sterol metabolic process"	"YLR189C"	"ATG26"
"Q06321"	"GO:0005975"	"carbohydrate metabolic process"	"YLR189C"	"ATG26"
"Q06321"	"GO:0016126"	"sterol biosynthetic process"	"YLR189C"	"ATG26"
"Q06321"	"GO:0015031"	"protein transport"	"YLR189C"	"ATG26"
"Q06321"	"GO:0032120"	"ascospore-type prospore membrane formation"	"YLR189C"	"ATG26"
"Q06321"	"GO:0016020"	"membrane"	"YLR189C"	"ATG26"
"Q06321"	"GO:0005737"	"cytoplasm"	"YLR189C"	"ATG26"
"Q06321"	"GO:0008194"	"UDP-glycosyltransferase activity"	"YLR189C"	"ATG26"
"P53298"	"GO:0008608"	"attachment of spindle microtubules to kinetochore"	"YGR179C"	"OKP1"
"P53298"	"GO:0000817"	"COMA complex"	"YGR179C"	"OKP1"
"P53298"	"GO:0000778"	"condensed nuclear chromosome kinetochore"	"YGR179C"	"OKP1"
"P53298"	"GO:0051301"	"cell division"	"YGR179C"	"OKP1"
"P53298"	"GO:0007059"	"chromosome segregation"	"YGR179C"	"OKP1"
"P53298"	"GO:0051321"	"meiotic cell cycle"	"YGR179C"	"OKP1"
"P38307"	"GO:0051787"	"misfolded protein binding"	"YBR201W"	"DER1"
"P38307"	"GO:0070843"	"misfolded protein transport"	"YBR201W"	"DER1"
"P38307"	"GO:0006515"	"protein quality control for misfolded or incompletely synthesized proteins"	"YBR201W"	"DER1"
"P38307"	"GO:0008233"	"peptidase activity"	"YBR201W"	"DER1"
"P38307"	"GO:0030970"	"retrograde protein transport, ER to cytosol"	"YBR201W"	"DER1"
"P38307"	"GO:0000839"	"Hrd1p ubiquitin ligase ERAD-L complex"	"YBR201W"	"DER1"
"P38307"	"GO:0030433"	"ubiquitin-dependent ERAD pathway"	"YBR201W"	"DER1"
"P38307"	"GO:0005789"	"endoplasmic reticulum membrane"	"YBR201W"	"DER1"
"P38307"	"GO:0016021"	"integral component of membrane"	"YBR201W"	"DER1"
"P07281"	"GO:0006407"	"rRNA export from nucleus"	"YNL302C"	"RPS19B"
"P07281"	"GO:0005840"	"ribosome"	"YNL302C"	"RPS19B"
"P07281"	"GO:0000028"	"ribosomal small subunit assembly"	"YNL302C"	"RPS19B"
"P07281"	"GO:0042274"	"ribosomal small subunit biogenesis"	"YNL302C"	"RPS19B"
"P07281"	"GO:0022627"	"cytosolic small ribosomal subunit"	"YNL302C"	"RPS19B"
"P07281"	"GO:0006412"	"translation"	"YNL302C"	"RPS19B"
"P07281"	"GO:0002181"	"cytoplasmic translation"	"YNL302C"	"RPS19B"
"P07281"	"GO:0003735"	"structural constituent of ribosome"	"YNL302C"	"RPS19B"
"P40059"	"GO:0061587"	"transfer RNA gene-mediated silencing"	"YER088C"	"DOT6"
"P40059"	"GO:0043565"	"sequence-specific DNA binding"	"YER088C"	"DOT6"
"P40059"	"GO:0006357"	"regulation of transcription by RNA polymerase II"	"YER088C"	"DOT6"
"P40059"	"GO:0000781"	"chromosome, telomeric region"	"YER088C"	"DOT6"
"P40059"	"GO:0006348"	"chromatin silencing at telomere"	"YER088C"	"DOT6"
"P40059"	"GO:0005634"	"nucleus"	"YER088C"	"DOT6"
"P40059"	"GO:0006351"	"transcription, DNA-templated"	"YER088C"	"DOT6"
"P40059"	"GO:0000183"	"rDNA heterochromatin assembly"	"YER088C"	"DOT6"
"P53632"	"GO:0071037"	"nuclear polyadenylation-dependent snRNA catabolic process"	"YOL115W"	"PAP2"
"P53632"	"GO:0051575"	"5'-deoxyribose-5-phosphate lyase activity"	"YOL115W"	"PAP2"
"P53632"	"GO:0071050"	"snoRNA polyadenylation"	"YOL115W"	"PAP2"
"P53632"	"GO:0071040"	"nuclear polyadenylation-dependent antisense transcript catabolic process"	"YOL115W"	"PAP2"
"P53632"	"GO:0004652"	"polynucleotide adenylyltransferase activity"	"YOL115W"	"PAP2"
"P53632"	"GO:0071047"	"polyadenylation-dependent mRNA catabolic process"	"YOL115W"	"PAP2"
"P53632"	"GO:0071044"	"histone mRNA catabolic process"	"YOL115W"	"PAP2"
"P53632"	"GO:0043629"	"ncRNA polyadenylation"	"YOL115W"	"PAP2"
"P53632"	"GO:0071036"	"nuclear polyadenylation-dependent snoRNA catabolic process"	"YOL115W"	"PAP2"
"P53632"	"GO:0031499"	"TRAMP complex"	"YOL115W"	"PAP2"
"P53632"	"GO:0071038"	"nuclear polyadenylation-dependent tRNA catabolic process"	"YOL115W"	"PAP2"
"P53632"	"GO:0071051"	"polyadenylation-dependent snoRNA 3'-end processing"	"YOL115W"	"PAP2"
"P53632"	"GO:0071042"	"nuclear polyadenylation-dependent mRNA catabolic process"	"YOL115W"	"PAP2"
"P53632"	"GO:0071031"	"nuclear mRNA surveillance of mRNA 3'-end processing"	"YOL115W"	"PAP2"
"P53632"	"GO:0071039"	"nuclear polyadenylation-dependent CUT catabolic process"	"YOL115W"	"PAP2"
"P53632"	"GO:0071035"	"nuclear polyadenylation-dependent rRNA catabolic process"	"YOL115W"	"PAP2"
"P53632"	"GO:0016779"	"nucleotidyltransferase activity"	"YOL115W"	"PAP2"
"P53632"	"GO:0034475"	"U4 snRNA 3'-end processing"	"YOL115W"	"PAP2"
"P53632"	"GO:0042138"	"meiotic DNA double-strand break formation"	"YOL115W"	"PAP2"
"P53632"	"GO:0045910"	"negative regulation of DNA recombination"	"YOL115W"	"PAP2"
"P53632"	"GO:0006284"	"base-excision repair"	"YOL115W"	"PAP2"
"P53632"	"GO:0006400"	"tRNA modification"	"YOL115W"	"PAP2"
"P53632"	"GO:0051301"	"cell division"	"YOL115W"	"PAP2"
"P53632"	"GO:0005634"	"nucleus"	"YOL115W"	"PAP2"
"P53632"	"GO:0005730"	"nucleolus"	"YOL115W"	"PAP2"
"P53632"	"GO:0005829"	"cytosol"	"YOL115W"	"PAP2"
"P53632"	"GO:0046872"	"metal ion binding"	"YOL115W"	"PAP2"
"Q10740"	"GO:0004301"	"epoxide hydrolase activity"	"YNL045W"	"LAP2"
"Q10740"	"GO:0004463"	"leukotriene-A4 hydrolase activity"	"YNL045W"	"LAP2"
"Q10740"	"GO:0070006"	"metalloaminopeptidase activity"	"YNL045W"	"LAP2"
"Q10740"	"GO:0004177"	"aminopeptidase activity"	"YNL045W"	"LAP2"
"Q10740"	"GO:0044255"	"cellular lipid metabolic process"	"YNL045W"	"LAP2"
"Q10740"	"GO:0042277"	"peptide binding"	"YNL045W"	"LAP2"
"Q10740"	"GO:0006508"	"proteolysis"	"YNL045W"	"LAP2"
"Q10740"	"GO:0043171"	"peptide catabolic process"	"YNL045W"	"LAP2"
"Q10740"	"GO:0030163"	"protein catabolic process"	"YNL045W"	"LAP2"
"Q10740"	"GO:0008237"	"metallopeptidase activity"	"YNL045W"	"LAP2"
"Q10740"	"GO:0008270"	"zinc ion binding"	"YNL045W"	"LAP2"
"Q10740"	"GO:0005634"	"nucleus"	"YNL045W"	"LAP2"
"Q10740"	"GO:0005737"	"cytoplasm"	"YNL045W"	"LAP2"
"P49017"	"GO:0043334"	"2-hexaprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity"	"YML110C"	"COQ5"
"P49017"	"GO:0006744"	"ubiquinone biosynthetic process"	"YML110C"	"COQ5"
"P49017"	"GO:0008168"	"methyltransferase activity"	"YML110C"	"COQ5"
"P49017"	"GO:0032259"	"methylation"	"YML110C"	"COQ5"
"P49017"	"GO:0009060"	"aerobic respiration"	"YML110C"	"COQ5"
"P49017"	"GO:0005759"	"mitochondrial matrix"	"YML110C"	"COQ5"
"P49017"	"GO:0005743"	"mitochondrial inner membrane"	"YML110C"	"COQ5"
"Q06116"	"GO:0016021"	"integral component of membrane"	"YPR117W"	""
"Q07589"	"GO:0055114"	"oxidation-reduction process"	"YDL144C"	""
"Q07589"	"GO:0016491"	"oxidoreductase activity"	"YDL144C"	""
"Q07589"	"GO:0005634"	"nucleus"	"YDL144C"	""
"Q07589"	"GO:0005737"	"cytoplasm"	"YDL144C"	""
"P0CI66"	"GO:0000128"	"flocculation"	"YHR213W"	""
"P0CI67"	"GO:0000128"	"flocculation"	"YHR213W"	""
"P32643"	"GO:0046547"	"trans-aconitate 3-methyltransferase activity"	"YER175C"	"TMT1"
"P32643"	"GO:0005829"	"cytosol"	"YER175C"	"TMT1"
"P62651"	"GO:0005095"	"GTPase inhibitor activity"	"YPL096C-A"	"ERI1"
"P62651"	"GO:0000506"	"glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex"	"YPL096C-A"	"ERI1"
"P62651"	"GO:0007265"	"Ras protein signal transduction"	"YPL096C-A"	"ERI1"
"P62651"	"GO:0006506"	"GPI anchor biosynthetic process"	"YPL096C-A"	"ERI1"
"P62651"	"GO:0005789"	"endoplasmic reticulum membrane"	"YPL096C-A"	"ERI1"
"P62651"	"GO:0016021"	"integral component of membrane"	"YPL096C-A"	"ERI1"
"Q06640"	"GO:0030674"	"protein-macromolecule adaptor activity"	"YDR306C"	""
"Q06640"	"GO:0016567"	"protein ubiquitination"	"YDR306C"	""
"Q06640"	"GO:0019005"	"SCF ubiquitin ligase complex"	"YDR306C"	""
"Q06640"	"GO:0031146"	"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process"	"YDR306C"	""
"A0A023PZG9"	"GO:0016021"	"integral component of membrane"	"YML047W-A"	""
"P32916"	"GO:0045047"	"protein targeting to ER"	"YDR292C"	"SRP101"
