Accession	Description	PrimaryGeneName	GeneName	repl1_g_per_gDW	repl2_g_per_gDW	repl3_g_per_gDW
W0TDW5	Protein phosphatase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PTC7 PE=3 SV=1	PTC7	KLMA_50352	6.49409606530077e-07	5.9734558382753e-07	6.30353830349129e-07
W0TDW6	Protein URE2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=URE2 PE=3 SV=1	URE2	KLMA_50619	6.04493323179945e-05	6.21012375565611e-05	5.89089706895052e-05
W0TDW7	Condensin complex subunit 3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=YCG1 PE=4 SV=1	YCG1	KLMA_50357	5.94189786380895e-06	6.20146499252647e-06	5.82845157272413e-06
W0TDW9	Uncharacterized protein YDL144C OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_60521 PE=4 SV=1		KLMA_60521	1.37007354612497e-05	1.42874373734965e-05	1.27568890504028e-05
W0TDX0	Uncharacterized globin-like protein YNL234W OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_50624 PE=3 SV=1		KLMA_50624	3.42373432309493e-06	3.75851291485291e-06	3.38430995467952e-06
W0TDX1	Probable serine/threonine-protein kinase YBR028C OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=YPK3 PE=4 SV=1	YPK3	KLMA_60274	4.12174291254251e-07	4.36135633178892e-07	4.00754164492611e-07
W0TDX3	DNA primase large subunit OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PRI2 PE=3 SV=1	PRI2	KLMA_60526	1.11653208823806e-05	1.19909484827889e-05	1.10343417574099e-05
W0TDX5	3'(2')5'-bisphosphate nucleotidase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MET22 PE=4 SV=1	MET22	KLMA_60279	7.66613527696793e-05	7.98028403658213e-05	7.57687076570774e-05
W0TDX8	ISWI chromatin-remodeling complex ATPase ISW2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ISW2 PE=4 SV=1	ISW2	KLMA_60284	3.87533929524431e-05	4.08531015576755e-05	4.06796113933948e-05
W0TDX9	Cell morphogenesis protein PAG1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=TAO3 PE=4 SV=1	TAO3	KLMA_60536	1.74006623091435e-05	1.70635843519046e-05	1.6426945368531e-05
W0TDY0	Uncharacterized protein YIR003W OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_50372 PE=4 SV=1		KLMA_50372	3.27959910729877e-05	3.54421669945019e-05	3.27185513841542e-05
W0TDY2	2-oxoglutarate dehydrogenase E1 component OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KGD1 PE=4 SV=1	KGD1	KLMA_60541	0.000689950397683039	0.000738065727255929	0.000657131475255909
W0TDY3	Protein BCH1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=BUD7 PE=4 SV=2	BUD7	KLMA_60289	2.97765590521092e-05	3.14215140194947e-05	2.92129409252442e-05
W0TDY4	DNA-binding protein REB1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=REB1 PE=4 SV=1	REB1	KLMA_60546	2.46650569559898e-05	2.63497545465745e-05	2.62181669713678e-05
W0TDY6	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=TIM18 PE=3 SV=1	TIM18	KLMA_60294	1.10695849291994e-06	1.21821755198738e-06	1.06361119117343e-06
W0TDY7	Protein FMP52 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=FMP52 PE=4 SV=1	FMP52	KLMA_50382	1.99039995425878e-05	2.04256820900169e-05	1.87189593041825e-05
W0TDY8	Glutathione S-transferase 1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_50634 PE=4 SV=1		KLMA_50634	1.99515286295199e-05	2.07278501166443e-05	1.94865577028333e-05
W0TDZ1	Uncharacterized protein YBR053C OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_60551 PE=4 SV=1		KLMA_60551	4.02153785535849e-05	4.14463423822876e-05	3.82112065048719e-05
W0TDZ2	Uncharacterized protein YEL001C OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=IRC22 PE=4 SV=1	IRC22	KLMA_50387	7.70655140121182e-06	7.94578636655387e-06	7.33575484202327e-06
W0TDZ5	Clustered mitochondria protein homolog OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=CLU1 PE=3 SV=1	CLU1	KLMA_60304	0.000353180406572867	0.000381258591131494	0.000367355923186453
W0TDZ7	Vacuolar transporter chaperone 4 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=VTC4 PE=4 SV=1	VTC4	KLMA_40285	7.1191147827085e-05	7.77243534411842e-05	6.97453841065706e-05
W0TDZ9	Putative pterin-4-alpha-carbinolamine dehydratase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_60309 PE=4 SV=1		KLMA_60309	4.57835232659581e-06	4.89540985791106e-06	4.82675199022127e-06
W0TE02	Diphthine synthase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=DPH5 PE=3 SV=1	DPH5	KLMA_40290	4.55876310408127e-05	4.67538635207501e-05	4.50393063388286e-05
W0TE03	2-isopropylmalate synthase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=LEU4 PE=3 SV=1	LEU4	KLMA_50402	0.000125667372195921	0.000136414635605414	0.000120631056529018
W0TE04	Putative GTP-binding protein YLF2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=engD PE=4 SV=1	engD	KLMA_60314	1.74562041742418e-06	1.67322598438252e-06	1.59526606180109e-06
W0TE05	ABC1 family protein YLR253W OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_40295 PE=4 SV=1		KLMA_40295	6.73520545491022e-06	6.80309369762017e-06	7.4909926760982e-06
W0TE06	AMP deaminase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=AMD1 PE=3 SV=1	AMD1	KLMA_70014	2.95431325772918e-05	3.37851958635516e-05	2.83809539343425e-05
W0TE07	UPF0662 protein YPL260W OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_50407 PE=4 SV=1		KLMA_50407	5.98849181164678e-05	6.04136652326723e-05	5.713595066183e-05
W0TE09	Uncharacterized hydrolase YKL033W-A OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_60319 PE=4 SV=1		KLMA_60319	9.33078912479508e-06	9.7163727626177e-06	8.78359780238979e-06
W0TE11	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ADI1 PE=3 SV=1	ADI1	KLMA_50412	3.07801062902019e-05	3.09618356198363e-05	2.93269728747303e-05
W0TE12	Nucleoporin NUP116/NSP116 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=NUP116 PE=4 SV=1	NUP116	KLMA_40305	5.86839674862655e-05	6.3372052386243e-05	5.64523899543064e-05
W0TE14	Sister chromatid cohesion protein PDS5 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PDS5 PE=4 SV=1	PDS5	KLMA_60324	1.70394001589791e-05	1.82213831155272e-05	1.67051938079553e-05
W0TE15	Dihydropyrimidinase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PYD2 PE=4 SV=1	PYD2	KLMA_60002	1.44371672500993e-05	1.51982344825743e-05	1.42856527453755e-05
W0TE16	D-arabinose 1-dehydrogenase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ARA2 PE=4 SV=1	ARA2	KLMA_40310	7.62468139760177e-07	7.80071693891137e-07	7.36532328462784e-07
W0TE17	Protein ERP4 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ERP4 PE=3 SV=1	ERP4	KLMA_50417	4.45547114036826e-05	4.73555802304904e-05	4.24483948629327e-05
W0TE18	Rho-GTPase-activating protein RGD2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RGD2 PE=4 SV=1	RGD2	KLMA_70029	4.71225397324196e-05	4.85987855541257e-05	4.68058359038631e-05
W0TE19	HMGB-UBF_HMG-box containing protein OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=IXR1 PE=4 SV=1	IXR1	KLMA_60329	0.000100500001552851	0.000106602813309265	9.61743457164456e-05
W0TE21	Protein NNF2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=NNF2 PE=4 SV=1	NNF2	KLMA_50422	1.56149142682641e-05	1.63427500420811e-05	1.79369756640263e-05
W0TE22	Phosphomannomutase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SEC53 PE=3 SV=1	SEC53	KLMA_70034	0.000267695933228767	0.000274616805097634	0.00025617951574306
W0TE24	Uncharacterized protein YOL098C OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_40320 PE=4 SV=1		KLMA_40320	2.63514214057667e-05	2.76423147195071e-05	2.58742563171812e-05
W0TE25	Nuclear envelope morphology protein 1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=NEM1 PE=4 SV=1	NEM1	KLMA_60334	4.17426173001114e-07	4.59856734851128e-07	4.38446546524473e-07
W0TE26	Serine/threonine-protein kinase KIN28 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KIN28 PE=4 SV=1	KIN28	KLMA_60012	6.91501814898264e-06	7.13848716693501e-06	6.51852265049621e-06
W0TE27	Bud site selection protein 20 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=BUD20 PE=4 SV=1	BUD20	KLMA_70039	4.405101377276e-06	4.8180221183091e-06	4.54280515678812e-06
W0TE31	Tricarboxylate transport protein OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=CTP1 PE=3 SV=1	CTP1	KLMA_60339	5.02709937672829e-05	5.29251755073843e-05	4.85562216071046e-05
W0TE32	Sorbitol dehydrogenase 1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SOR1 PE=3 SV=1	SOR1	KLMA_70044	8.83630403454924e-06	9.20223687648743e-06	8.66557005825339e-06
W0TE33	Exosome complex component RRP46 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RRP46 PE=4 SV=1	RRP46	KLMA_50432	1.18268644642126e-05	1.23597116604027e-05	1.14086451796697e-05
W0TE34	Coatomer subunit zeta OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RET3 PE=3 SV=1	RET3	KLMA_40330	9.05990340537488e-06	9.77002666006417e-06	8.75711317680836e-06
W0TE35	Signal peptidase subunit 3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SPC3 PE=3 SV=1	SPC3	KLMA_70049	1.13971439241903e-05	1.26658230416315e-05	1.12464291642664e-05
W0TE36	Protein PET10 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PET10 PE=4 SV=1	PET10	KLMA_60022	3.25059594131912e-05	2.96489431481095e-05	3.09857520358354e-05
W0TE37	Vacuolar protein sorting-associated protein 45 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=VPS45 PE=3 SV=1	VPS45	KLMA_60344	1.10768618050775e-05	1.17604405842244e-05	1.04421188804685e-05
W0TE39	NADH-dependent flavin oxidoreductase (Predicted) FlaRed super family conserved domain OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_50437 PE=4 SV=1		KLMA_50437	1.07701871410158e-07	1.11386464597691e-07	1.09600748624184e-07
W0TE40	Putative redox protein FMP46 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=FMP46 PE=4 SV=1	FMP46	KLMA_60027	9.13739850215163e-06	9.94844100526162e-06	8.86507600989445e-06
W0TE41	GTP-binding protein YPT1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=YPT1 PE=4 SV=1	YPT1	KLMA_70054	0.000110776075482028	0.000122894991434611	0.000118569657465887
W0TE42	Spindle pole body component SPC105 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SPC105 PE=4 SV=1	SPC105	KLMA_60349	1.28121625592858e-06	1.34237083219919e-06	1.22533142524066e-06
W0TE43	GTPase-activating protein GYP2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MDR1 PE=4 SV=1	MDR1	KLMA_50442	3.03984932434603e-05	3.19857949680023e-05	2.99747953105959e-05
W0TE44	ADP-ribosylation factor GTPase-activating protein effector protein 2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=AGE2 PE=4 SV=1	AGE2	KLMA_40340	1.48771783881383e-05	1.6268057484254e-05	1.52160436470612e-05
W0TE46	Maintenance of ploidy protein mob2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MOB2 PE=4 SV=1	MOB2	KLMA_70059	2.40249168294364e-06	2.73977904160947e-06	2.31136761541647e-06
W0TE50	Protein URA1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=URA2 PE=3 SV=1	URA2	KLMA_60037	0.00125464095933944	0.00134988285987467	0.00123900313910168
W0TE51	Uncharacterized RNA-binding protein YPL184C OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MRN1 PE=4 SV=1	MRN1	KLMA_60354	1.82777035250324e-05	1.97165024841616e-05	1.75604664834974e-05
W0TE52	Ribosome biogenesis protein TSR1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=TSR1 PE=4 SV=1	TSR1	KLMA_70069	2.53685640126096e-05	2.73414028935758e-05	2.58095305316137e-05
W0TE53	Cohesin subunit SCC3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=IRR1 PE=4 SV=1	IRR1	KLMA_40350	2.46448484979488e-05	2.66170404957295e-05	2.50240523424671e-05
W0TE54	Methylthioribose-1-phosphate isomerase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MRI1 PE=3 SV=1	MRI1	KLMA_50452	2.61957427285209e-05	3.00395520884277e-05	2.68507572196103e-05
W0TE58	mRNA stability protein OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=IGO2 PE=3 SV=1	IGO2	KLMA_40355	1.06688300966486e-05	1.20284063902355e-05	1.03355970732124e-05
W0TE59	MICOS complex subunit OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MOS2 PE=4 SV=1	MOS2	KLMA_60047	1.57700217756557e-05	1.74583020626506e-05	1.61911675292771e-05
W0TE61	Nuclear polyadenylated RNA-binding protein 3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=NAB3 PE=4 SV=1	NAB3	KLMA_60364	1.32332920692125e-05	1.2906139452132e-05	1.27975700211497e-05
W0TE62	Phosphatidylinositol transfer protein CSR1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=CSR1 PE=4 SV=1	CSR1	KLMA_70079	5.54492675123821e-05	5.73509955185748e-05	5.41228580036313e-05
W0TE64	Prohibitin OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PHB2 PE=3 SV=1	PHB2	KLMA_60052	7.47232071541505e-05	7.57956695875662e-05	7.01976334624492e-05
W0TE65	Ribosome assembly 1 protein OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RSA1 PE=4 SV=1	RSA1	KLMA_60369	7.88992596903506e-07	1.05873733552536e-06	6.76674285585459e-07
W0TE66	Transport protein particle 20 kDa subunit OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=TRS20 PE=4 SV=1	TRS20	KLMA_50462	6.86419594553469e-06	7.39627317487252e-06	6.95521803031777e-06
W0TE67	Uridylate kinase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=URA6 PE=3 SV=1	URA6	KLMA_40365	6.93775089595284e-05	7.93102756283229e-05	7.3583212284748e-05
W0TE70	Oxidation resistance protein 1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=OXR1 PE=4 SV=1	OXR1	KLMA_60374	8.65952900042337e-07	8.42288449142035e-07	9.01484104831137e-07
W0TE72	Riboflavin synthase alpha chain OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RIB5 PE=4 SV=1	RIB5	KLMA_50467	4.16585085239552e-06	4.21228673709925e-06	3.86678360030444e-06
W0TE74	U3 small nucleolar ribonucleoprotein protein IMP3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=IMP3 PE=4 SV=1	IMP3	KLMA_60062	7.6797628208389e-06	8.53059342426386e-06	7.65933238711537e-06
W0TE75	U3 small nucleolar ribonucleoprotein protein IMP4 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=IMP4 PE=4 SV=1	IMP4	KLMA_40375	8.18549868064931e-06	9.19682301678192e-06	8.40482664084627e-06
W0TE78	Structural maintenance of chromosomes protein OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SMC2 PE=3 SV=1	SMC2	KLMA_50472	0.000315257700855322	0.000323173036521906	0.000350211592088195
W0TE80	EH domain-containing and endocytosis protein 1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=EDE1 PE=4 SV=1	EDE1	KLMA_70099	6.48645478820754e-05	6.87321896734917e-05	6.65511904404646e-05
W0TE81	Ubiquitin-conjugating enzyme E2-18 kDa OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=UBC7 PE=3 SV=1	UBC7	KLMA_40380	9.38337025315561e-06	9.43956088290814e-06	1.02234900262052e-05
W0TE83	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=HIS6 PE=3 SV=1	HIS6	KLMA_50477	6.59419482293687e-06	6.9732386560117e-06	6.29819106681939e-06
W0TE84	Uncharacterized GTP-binding protein YGR210C OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_60072 PE=4 SV=1		KLMA_60072	1.20085143848764e-05	1.24001882936677e-05	1.10977612733229e-05
W0TE85	54S ribosomal protein L3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MRPL3 PE=4 SV=1	MRPL3	KLMA_40385	4.70158138187845e-05	5.05495330273315e-05	4.64570456788316e-05
W0TE87	Styryl dye vacuolar localization protein 3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SVL3 PE=4 SV=1	SVL3	KLMA_60389	9.04052688396354e-05	9.83503677937692e-05	9.15023410300822e-05
W0TE88	Thioredoxin OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=TRX2 PE=3 SV=1	TRX2	KLMA_60077	0.000163339172284445	0.000170805428882934	0.000152788082896512
W0TE89	Non-classical export protein 2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=NCE102 PE=4 SV=1	NCE102	KLMA_50482	2.83369355180516e-05	2.78754969752534e-05	2.57644437387772e-05
W0TE90	tRNA guanosine-2'-O-methyltransferase TRM13 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=TRM13 PE=4 SV=1	TRM13	KLMA_40390	1.71324104838172e-07	1.70817995515958e-07	1.73947598018765e-07
W0TE91	Bud site selection protein 4 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=BUD4 PE=4 SV=1	BUD4	KLMA_70109	5.37993796227482e-06	5.23626196824863e-06	5.41391095349938e-06
W0TE93	Putative aldolase class 2 protein YJR024C OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MDE1 PE=4 SV=1	MDE1	KLMA_60082	1.13571351489656e-06	1.02268403090206e-06	9.7739735628915e-07
W0TE95	Protein kinase MCK1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MCK1 PE=3 SV=1	MCK1	KLMA_40395	1.32411873684896e-05	1.44988902666377e-05	1.31407274539114e-05
W0TE96	U3 small nucleolar RNA-associated protein 12 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=DIP2 PE=4 SV=1	DIP2	KLMA_50487	2.18411211267966e-05	2.32142043438211e-05	2.15263709702929e-05
W0TE99	C-1-tetrahydrofolate synthase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ADE3 PE=3 SV=1	ADE3	KLMA_60087	0.000294487899893071	0.000316794331515947	0.00030173383227828
W0TEA0	F-box protein YNL311C OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SKP2 PE=4 SV=1	SKP2	KLMA_40400	4.71197683791224e-06	5.18605818782915e-06	4.71967846592644e-06
W0TEA1	Choline kinase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=CKI1 PE=4 SV=1	CKI1	KLMA_50492	8.00792812139567e-05	8.46793465505243e-05	7.6408734849048e-05
W0TEA2	LIM domain and RING finger protein YDR266C OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_60092 PE=4 SV=1		KLMA_60092	1.01783247716987e-05	1.073366740044e-05	9.72252806866385e-06
W0TEA4	Actin-related protein 7 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ARP7 PE=3 SV=1	ARP7	KLMA_70124	1.38200758798707e-05	1.40766384784774e-05	1.30621106217466e-05
W0TEA5	40S ribosomal protein S24 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RPS24B PE=3 SV=1	RPS24B	KLMA_40405	0.000723918347687441	0.000791158134855317	0.000708475789173988
W0TEA7	Probable transcription factor HMS1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=HMS1 PE=4 SV=1	HMS1	KLMA_60097	1.3231386287442e-05	1.38196267176294e-05	1.42140099372979e-05
W0TEA9	Uncharacterized peptidase YER078C OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ICP55 PE=3 SV=1	ICP55	KLMA_40410	1.31978104849461e-05	1.41283294667957e-05	1.30737511567648e-05
W0TEB0	Protein SNI2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SRO77 PE=4 SV=1	SRO77	KLMA_70129	9.36067887548453e-06	9.75737704996604e-06	1.0360291642849e-05
W0TEB1	DNA-directed RNA polymerase I subunit RPA14 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_50502 PE=4 SV=1		KLMA_50502	1.60848732738456e-05	1.41929111225682e-05	1.39039854222123e-05
W0TEB2	GRAM domain-containing protein YSP2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=YSP2 PE=4 SV=1	YSP2	KLMA_60102	2.47305603861971e-06	2.65517140710872e-06	2.62035135313201e-06
W0TEB4	Serine/threonine-protein kinase HRK1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=HRK1 PE=4 SV=1	HRK1	KLMA_40415	5.78698509966125e-05	6.16219009547132e-05	5.69120798213416e-05
W0TEB5	Protein transport protein SFT2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SFT2 PE=3 SV=1	SFT2	KLMA_70134	8.32334172549475e-06	8.59079920628536e-06	8.46391506101716e-06
W0TEB6	UBX domain-containing protein 5 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=UBX5 PE=4 SV=1	UBX5	KLMA_60107	7.06282612198611e-06	7.06190127030315e-06	6.81231732677583e-06
