Accession	Description	PrimaryGeneName	GeneName	repl1_g_per_gDW	repl2_g_per_gDW	repl3_g_per_gDW
Q9P6N4	E3 ubiquitin-protein ligase pep5 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=vps11 PE=3 SV=1	vps11	SPAC823.12	1.06611430326213e-05	1.2393931282333e-05	1.00008291199702e-05
Q9P6N5	Dihydrosphingosine 1-phosphate phosphatase C823.11 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC823.11 PE=3 SV=1		SPAC823.11	2.38445050132869e-05	2.70116675102229e-05	2.13473430233774e-05
Q9P6N8	ATP-dependent rRNA helicase rrp3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rrp3 PE=3 SV=1	rrp3	SPAC823.08c	2.41593175488499e-05	2.87634424906568e-05	2.25988721265746e-05
Q9P6P0	Transcription initiation factor TFIID subunit 3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=taf3 PE=3 SV=1	taf3	SPAC823.06	5.57517510316559e-07	6.59055372016675e-07	5.06023748690927e-07
Q9P6P1	t-SNARE affecting a late Golgi compartment protein 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tlg2 PE=3 SV=1	tlg2	SPAC823.05c	6.59007228185916e-06	7.79536779067167e-06	6.29421173421821e-06
Q9P6P2	rRNA biogenesis protein rrp36 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rrp36 PE=1 SV=3	rrp36	SPAC823.04	6.11581034283238e-06	6.73627270000963e-06	5.5105969419162e-06
Q9P6P3	Serine/threonine-protein kinase ppk15 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ppk15 PE=1 SV=1	ppk15	SPAC1E11.03 SPAC823.03	2.5773454379795e-05	2.98355115557858e-05	2.4000174486161e-05
Q9P6P5	Transport protein particle subunit bet3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=bet3 PE=3 SV=1	bet3	SPAC644.18c	1.83292122273516e-05	1.95483853440751e-05	1.64647416307491e-05
Q9P6P6	54S ribosomal protein L9, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mrpl9 PE=3 SV=1	mrpl9	SPAC644.17c	5.68460384899608e-06	6.86824543379283e-06	5.32551216685079e-06
Q9P6P7	Uncharacterized RNA-binding protein C644.16 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC644.16 PE=4 SV=1		SPAC644.16	9.86621288424215e-06	1.11538806637749e-05	9.3357670438085e-06
Q9P6P8	Protein YIP4 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC644.13c PE=1 SV=1		SPAC644.13c	3.78666407499444e-05	4.40710958461337e-05	3.3631122080763e-05
Q9P6P9	[Pyruvate dehydrogenase (acetyl-transferring)] kinase, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pkp1 PE=3 SV=1	pkp1	SPAC644.11c	8.6551153926453e-06	9.87705430071638e-06	8.05730934518628e-06
Q9P6Q0	Mediator of RNA polymerase II transcription subunit 11 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=med11 PE=1 SV=2	med11	SPAC644.10	4.05895957503802e-07	4.99253072923133e-07	3.96405243177159e-07
Q9P6Q1	Pyridoxal phosphate homeostasis protein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC644.09 PE=3 SV=1		SPAC644.09	1.36918849929543e-05	1.57039948166411e-05	1.20512485588081e-05
Q9P6Q2	Enolase-phosphatase E1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=utr4 PE=3 SV=1	utr4	SPAC644.08	1.08280478309873e-05	1.24543776427754e-05	1.00349461418407e-05
Q9P6Q3	Probable mitochondrial chaperone bcs1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC644.07 PE=2 SV=1		SPAC644.07	5.09749005985454e-06	5.76957838668846e-06	4.67455230631295e-06
Q9P6Q5	Probable deoxyuridine 5'-triphosphate nucleotidohydrolase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC644.05c PE=3 SV=1		SPAC644.05c	3.14519419281834e-05	3.48184980025988e-05	2.81933156009879e-05
Q9P6Q6	mRNA-capping enzyme subunit beta OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pct1 PE=1 SV=1	pct1	SPAC644.04	2.52483718553671e-06	3.12416146970314e-06	2.47038312492955e-06
Q9P6R0	Transcription factor IIIB 60 kDa subunit OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=brf1 PE=1 SV=2	brf1	SPBC13E7.10c SPBC30D10.20	7.72820616451216e-06	8.77353680422152e-06	6.84757199205775e-06
Q9P6R1	Verprolin OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=vrp1 PE=1 SV=1	vrp1	SPBC13E7.09	6.66791331947013e-06	9.03671868728224e-06	6.88435805242634e-06
Q9P6R2	Uncharacterized protein C13E7.08c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC13E7.08c PE=3 SV=1		SPBC13E7.08c	1.30775172665023e-05	1.53298471934979e-05	1.21179172569903e-05
Q9P6R3	Uncharacterized protein C13E7.07 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC13E7.07 PE=4 SV=1		SPBC13E7.07	6.76808896627395e-06	7.71461052424735e-06	6.03201803370947e-06
Q9P6R4	Meiotically up-regulated gene 172 protein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mug172 PE=1 SV=1	mug172	SPBC13E7.06	5.46371573427142e-07	5.90065538028572e-07	4.54949786590928e-07
Q9P6R6	ATP synthase subunit delta, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=atp16 PE=3 SV=2	atp16	SPBC13E7.04	1.43924058626737e-05	1.81429189383791e-05	1.34225083781443e-05
Q9P6R7	Protein vts1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC13E7.03c PE=1 SV=1		SPBC13E7.03c	6.9436412762398e-06	8.77269431671881e-06	6.74970302227014e-06
Q9P6R8	Pre-mRNA-splicing factor cwf24 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cwf24 PE=1 SV=1	cwf24	SPBC13E7.02	3.87551097983564e-06	4.50003530416066e-06	3.56856380983558e-06
Q9P6R9	Pre-mRNA-splicing factor cwf22 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cwf22 PE=1 SV=3	cwf22	SPBC13E7.01 SPBC15D4.16	1.49424661134324e-05	1.75703599587542e-05	1.36612533670822e-05
Q9P6S3	Up-regulated during septation protein 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=uds1 PE=1 SV=1	uds1	SPBC27.04	0.000151214974571479	0.000169776843168307	0.000138530326159565
Q9P6S6	PGA2-homolog C27.01c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC27.01c PE=1 SV=1		SPBC27.01c	4.50381663154272e-06	4.6098241580381e-06	3.87698176313601e-06
Q9P768	Uncharacterized amino-acid permease P7G5.06 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAP7G5.06 PE=3 SV=1		SPAP7G5.06	1.06141492870576e-06	1.26228057834804e-06	1.00728254550945e-06
Q9P769	60S ribosomal protein L10-B OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpl1002 PE=3 SV=1	rpl1002	SPAP7G5.05	0.000292159788581052	0.00033687047057341	0.000267345593450383
Q9P772	GMP synthase [glutamine-hydrolyzing] OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=gua1 PE=3 SV=1	gua1	SPAP7G5.02c	0.000323551284435068	0.000375938015363408	0.000297902430313362
Q9P774	Pre-mRNA-splicing factor ATP-dependent RNA helicase prp16 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=prp16 PE=3 SV=2	prp16	SPBC1711.17 SPBC17G9.01	3.71753421070099e-06	4.18598271091131e-06	3.42989586942449e-06
Q9P775	Uncharacterized WD repeat-containing protein C17D11.16 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC1711.16 PE=1 SV=1		SPBC1711.16	3.05803383664754e-05	3.62093343656504e-05	2.89555264917832e-05
Q9P777	Histidinol dehydrogenase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=his2 PE=3 SV=1	his2	SPBC1711.13	0.000253920816802774	0.000298481396859692	0.000237920570086767
Q9P778	Dipeptidyl-peptidase 5 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC1711.12 PE=3 SV=1		SPBC1711.12	9.70502546846554e-06	1.12481607690501e-05	9.18870495064473e-06
Q9P780	Nuclear protein localization protein 4 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=npl4 PE=3 SV=2	npl4	SPBC1711.10c	2.0624732324843e-05	2.35821375505885e-05	1.86534207981881e-05
Q9P781	Golgi apparatus membrane protein tvp38 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tvp38 PE=3 SV=2	tvp38	SPBC1711.09c	1.29140029464545e-06	1.6130571611478e-06	1.19664972612156e-06
Q9P782	Uncharacterized protein C1711.08 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC1711.08 PE=2 SV=1		SPBC1711.08	5.90677375275915e-05	6.95601709242925e-05	5.44450821385981e-05
Q9P783	Ribosome assembly protein rrb1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rrb1 PE=1 SV=1	rrb1	SPBC1711.07	3.30909660532125e-05	3.47173033168445e-05	2.93619325986345e-05
Q9P784	60S ribosomal protein L4-B OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpl401 PE=3 SV=1	rpl401	SPBC1711.06	0.000427377919061816	0.000496879433974832	0.000396539335103076
Q9P785	LisH domain-containing protein C1711.05 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC1711.05 PE=4 SV=1		SPBC1711.05	7.55524644807642e-05	8.65684648646106e-05	7.09430954991956e-05
Q9P786	Methylenetetrahydrofolate dehydrogenase [NAD(+)] OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mtd1 PE=3 SV=1	mtd1	SPBC1711.04	3.50907380078502e-05	4.10812461753201e-05	3.27121546947572e-05
Q9P787	ER membrane protein complex subunit 3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC1711.03 PE=3 SV=1		SPBC1711.03	8.19439107816925e-06	9.66303336750305e-06	7.3575939150226e-06
Q9P789	Pumilio domain-containing protein P35G2.14 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBP35G2.14 PE=1 SV=2		SPBP35G2.14	2.7546959991347e-05	3.24418609557329e-05	2.34808472374092e-05
Q9P791	Uncharacterized Nudix hydrolase P35G2.12 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBP35G2.12 PE=3 SV=1		SPBP35G2.12	1.8243909132746e-05	2.29706234815584e-05	1.82887230866349e-05
Q9P793	Chromatin remodeling factor mit1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mit1 PE=1 SV=1	mit1	SPBP35G2.10	0.000746725585110647	0.000856509953379101	0.000654209154116883
Q9P794	U1 small nuclear ribonucleoprotein C OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=usp103 PE=1 SV=1	usp103	SPBP35G2.09	3.97937217591004e-06	4.48936886293372e-06	3.64166171364344e-06
Q9P795	Protein air1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=air1 PE=1 SV=2	air1	SPBP35G2.08c	6.02663765152927e-06	7.80989303532788e-06	6.05657878719905e-06
Q9P7A1	PITH domain-containing protein P35G2.02 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBP35G2.02 PE=3 SV=1		SPBP35G2.02	1.2893756860528e-05	1.46236039183488e-05	1.20043786968678e-05
Q9P7B2	40S ribosomal protein S8-B OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rps802 PE=1 SV=1	rps802	SPAC521.05	0.00109903734119861	0.00130201639271654	0.00100566509667903
Q9P7B3	Putative cation exchanger C521.04c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC521.04c PE=1 SV=1		SPAC521.04c	1.01266467674548e-05	1.1941355236113e-05	9.20245239253594e-06
Q9P7B4	NADP-dependent 3-hydroxy acid dehydrogenase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC521.03 PE=1 SV=1		SPAC521.03	4.26446668627366e-05	4.98245737470139e-05	3.99169435064008e-05
Q9P7C0	Uncharacterized WD repeat-containing protein C2E1P5.05 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC2E1P5.05 PE=4 SV=1		SPAC2E1P5.05	2.01145762341703e-05	2.26779041175196e-05	1.82053994693554e-05
Q9P7C1	Uncharacterized J domain-containing protein C2E1P5.03 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC2E1P5.03 PE=3 SV=1		SPAC2E1P5.03	1.59704123172943e-05	1.69168037732112e-05	1.43352532635943e-05
Q9P7C3	Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC2E1P5.01c PE=1 SV=2		SPAC2E1P5.01c SPAPB1E7.13c	1.29483979741306e-05	1.37539330477665e-05	1.15277049174104e-05
Q9P7C5	Splicing factor YJU2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cwf16 PE=1 SV=2	cwf16	SPAC9.13c SPAPJ735.01c	1.95000545339159e-06	2.20903361239419e-06	1.77989892082248e-06
Q9P7C6	Pre-mRNA-splicing factor cwf23 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cwf23 PE=1 SV=2	cwf23	SPCC10H11.02 SPCP31B10.01	4.28430125018905e-06	4.67567998855141e-06	3.79264638186163e-06
Q9P7C7	Pre-mRNA-processing ATP-dependent RNA helicase prp11 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=prp11 PE=3 SV=1	prp11	SPCC10H11.01	8.35538456702884e-06	9.58328095828219e-06	7.78567003105946e-06
Q9P7C9	m7GpppX diphosphatase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=nhm1 PE=1 SV=1	nhm1	SPBP4H10.20	1.4890960418456e-05	1.6973100455019e-05	1.3640800604793e-05
Q9P7D0	Uncharacterized protein P4H10.19c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBP4H10.19c PE=3 SV=1		SPBP4H10.19c	4.22468001971912e-07	4.81016435820353e-07	3.98281537010425e-07
Q9P7D1	Uncharacterized protein P4H10.18c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBP4H10.18c PE=4 SV=1		SPBP4H10.18c	7.79713142543758e-06	9.0404624951693e-06	6.82340870620393e-06
Q9P7D2	Protein phosphatase methylesterase 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ppe1 PE=3 SV=1	ppe1	SPBP4H10.17c	1.19167994680341e-05	1.35263705292047e-05	1.06521071797393e-05
Q9P7D3	WHI2-like protein P4H10.16c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBP4H10.16c PE=3 SV=1		SPBP4H10.16c	5.03589246739611e-06	5.4038762084897e-06	4.26901708158789e-06
Q9P7D4	Homocitrate dehydratase, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBP4H10.15 PE=3 SV=3		SPBP4H10.15	0.000167272655492253	0.000188862659591306	0.000151307267607615
Q9P7D6	UPF0303 protein P4H10.12 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBP4H10.12 PE=3 SV=2		SPBP4H10.12	5.75406232236268e-06	6.80682997416706e-06	5.35936297521774e-06
Q9P7D7	Long-chain-fatty-acid--CoA ligase 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=lcf2 PE=3 SV=1	lcf2	SPBP4H10.11c	9.77771192503913e-05	0.000111131726427931	8.86317400902853e-05
Q9P7E1	Uncharacterized RING finger protein P4H10.07 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBP4H10.07 PE=1 SV=1		SPBP4H10.07	3.28600086118207e-06	3.6307771161695e-06	3.00509507860199e-06
Q9P7E3	S-adenosylmethionine decarboxylase proenzyme OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=spe2 PE=2 SV=1	spe2	SPBP4H10.05c	1.76613501795012e-05	2.10615730289337e-05	1.66299387514655e-05
Q9P7E8	Protein app1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=app1 PE=2 SV=1	app1	SPAPJ760.02c	1.50943414083682e-05	1.86324431900738e-05	1.40703024579838e-05
Q9P7F4	Zinc-type alcohol dehydrogenase-like protein C2E1P3.01 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC2E1P3.01 PE=3 SV=1		SPAC2E1P3.01	1.90963323669658e-06	2.3679104645877e-06	1.87303751372983e-06
Q9P7F7	Vacuolar-sorting protein snf7 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=snf7 PE=3 SV=1	snf7	SPAC1142.07c	1.04207407942807e-05	1.18089366091189e-05	9.03069329138699e-06
Q9P7F8	ATPase get3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=get3 PE=1 SV=1	get3	SPAC1142.06	8.47537558566584e-05	9.94821532085572e-05	8.22569313795216e-05
Q9P7F9	Copper transport protein ctr5 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ctr5 PE=1 SV=1	ctr5	SPAC1142.05	8.07943773666555e-07	8.73943351600217e-07	7.71635689172082e-07
Q9P7G0	Uncharacterized NOC2 family protein C1142.04 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC1142.04 PE=1 SV=1		SPAC1142.04	1.43191426377661e-05	1.6111928888383e-05	1.40504904363916e-05
Q9P7G4	Mitochondrial metalloendopeptidase OMA1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=oma1 PE=3 SV=1	oma1	SPAP14E8.04	1.31675171694208e-06	1.47551642945314e-06	1.16759032233618e-06
Q9P7G5	Protein transport protein bos1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=bos1 PE=3 SV=1	bos1	SPAP14E8.03	7.12075400494103e-06	8.08391960647204e-06	6.49648082840895e-06
Q9P7G9	Adenylyl-sulfate kinase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=met14 PE=3 SV=1	met14	SPAC1782.11	0.000143491545935837	0.000156481965924397	0.00012946931696852
Q9P7H0	H/ACA ribonucleoprotein complex subunit nhp2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=nhp2 PE=1 SV=1	nhp2	SPAC1782.10c	2.10588766439653e-05	2.58089811404928e-05	1.88005895992455e-05
Q9P7H1	Tyrosine-protein phosphatase CDC14 homolog OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=clp1 PE=1 SV=1	clp1	SPAC1782.09c	1.53741822212772e-05	1.66669319078907e-05	1.36715053318694e-05
Q9P7H3	Prohibitin-1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=phb1 PE=3 SV=1	phb1	SPAC1782.06c	3.6485797882586e-05	4.2766214307681e-05	3.40948451802824e-05
Q9P7H4	Serine/threonine-protein phosphatase 2A activator 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rrd2 PE=3 SV=1	rrd2	SPAC1782.05	5.11203707884371e-06	5.82253711307556e-06	4.87887300722851e-06
Q9P7H6	Uncharacterized protein C1782.03 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC1782.03 PE=1 SV=1		SPAC1782.03	1.8530617528461e-06	2.15124337760837e-06	1.78039941489104e-06
Q9P7H7	Protein ilm1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ilm1 PE=3 SV=1	ilm1	SPAC1782.02c	7.80926217613531e-06	8.77370856306633e-06	6.75729347789725e-06
Q9P7H8	Proteasome component ecm29 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ecm29 PE=1 SV=1	ecm29	SPAC1782.01 SPAPYUG7.07	1.29986725994693e-05	1.46515321454086e-05	1.19201506285557e-05
Q9P7H9	Uncharacterized transcriptional regulatory protein C105.03c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC105.03c PE=3 SV=1		SPAC105.03c	3.44178862279726e-06	3.96433425230111e-06	3.12956306214081e-06
Q9P7I0	Ankyrin repeat-containing protein C105.02c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC105.02c PE=4 SV=1		SPAC105.02c	1.85054754950022e-05	2.12620966568269e-05	1.76892814403845e-05
Q9P7I1	K(+)/H(+) antiporter 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=kha1 PE=3 SV=2	kha1	SPAC105.01c	6.62267165959318e-06	7.17020875227491e-06	5.77790586947817e-06
Q9P7I2	Calcium/calmodulin-dependent protein kinase type I OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cmk1 PE=1 SV=1	cmk1	SPAC25D11.02c SPACUNK12.02c	2.49036763295839e-06	2.8173932620022e-06	2.70191321049803e-06
Q9P7I3	Mitochondrial division protein 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mdv1 PE=3 SV=1	mdv1	SPAC25D11.01 SPAC664.15 SPACUNK12.01	2.62066813001785e-06	3.05556644698279e-06	2.44796621569844e-06
Q9P7I7	Uncharacterized protein C24B10.19c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPCC24B10.19c PE=1 SV=2		SPCC24B10.19c	1.34010699658686e-06	1.51859516137511e-06	1.18706852127674e-06
Q9P7I9	Endosomal protein P24B OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=emp24 PE=3 SV=1	emp24	SPCC24B10.17	3.03041566341029e-05	3.10263979201264e-05	2.70328809635222e-05
Q9P7J0	Uncharacterized protein C24B10.16c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPCC24B10.16c PE=4 SV=2		SPCC24B10.16c	3.99300564822188e-06	4.59923917350058e-06	3.70778063146813e-06
Q9P7J1	Transcriptional protein swt1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=swt1 PE=3 SV=2	swt1	SPCC24B10.15	1.24391285306496e-06	1.17520918998692e-06	9.84215288225572e-07
Q9P7J3	EKC/KEOPS complex subunit cgi121 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cgi121 PE=3 SV=1	cgi121	SPCC24B10.12	3.28911380718524e-06	4.04327900390388e-06	3.19782448194144e-06
Q9P7J4	THO complex subunit mft1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mft1 PE=3 SV=1	mft1	SPCC24B10.11c	2.35529024864278e-06	2.77230669101806e-06	2.51149228263654e-06
Q9P7J5	Uncharacterized AAA domain-containing protein C24B10.10c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPCC24B10.10c PE=3 SV=1		SPCC24B10.10c	6.02287484900539e-06	7.02871176367827e-06	5.99471066251789e-06
Q9P7J6	40S ribosomal protein S17-B OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rps1702 PE=1 SV=1	rps1702	SPCC24B10.09	2.24564292538778e-05	2.86975060161916e-05	2.20136038970651e-05
Q9P7J7	Transcriptional adapter 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ada2 PE=1 SV=1	ada2	SPCC24B10.08c	2.19042568894198e-06	2.55387741795862e-06	2.35990790108643e-06
Q9P7J8	Serine/threonine-protein kinase gad8 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=gad8 PE=1 SV=1	gad8	SPCC24B10.07	3.39180543045165e-05	3.8863509119336e-05	3.16023760471295e-05
Q9P7K0	Mitochondrial import inner membrane translocase subunit tim9 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tim9 PE=3 SV=1	tim9	SPCC24B10.05	1.19839421626387e-05	1.29005549244098e-05	1.13727184962911e-05
Q9P7K1	Uncharacterized protein C24B10.04 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPCC24B10.04 PE=4 SV=1		SPCC24B10.04	6.61016767345031e-06	7.49331743954222e-06	6.34983757701211e-06
Q9P7K2	Uncharacterized protein C24B10.03 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPCC24B10.03 PE=4 SV=1		SPCC24B10.03	4.97675277880483e-07	6.01984585486581e-07	4.10691379006701e-07
Q9P7K5	Adenylate cyclase activation protein git1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=git1 PE=1 SV=1	git1	SPBC21C3.20c	2.61223746720405e-06	2.92133240793052e-06	2.45544552202601e-06
Q9P7K6	SDO1-like protein C21C3.19 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC21C3.19 PE=3 SV=1		SPBC21C3.19	3.61340965507212e-06	5.09609941451375e-06	4.06258691864522e-06
Q9P7K8	Transcription elongation factor spt4 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=spt4 PE=1 SV=1	spt4	SPBC21C3.16c	7.38032754175345e-06	8.2818841774747e-06	6.83079404736208e-06
Q9P7K9	Putative aldehyde dehydrogenase-like protein C21C3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC21C3.15c PE=3 SV=1		SPBC21C3.15c	5.27456836788026e-05	5.93818747559021e-05	4.72180808144171e-05
Q9P7L0	Uncharacterized protein C21C3.14c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC21C3.14c PE=3 SV=1		SPBC21C3.14c	6.84585269703917e-05	7.88436878272344e-05	6.23251148291508e-05
Q9P7L1	Thioredoxin domain-containing protein C21C3.12c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC21C3.12c PE=3 SV=1		SPBC21C3.12c	1.8284682639287e-05	2.14722926854222e-05	1.66453546751295e-05
