Accession	Description	PrimaryGeneName	GeneName	mass_ratio_repl1	mass_ratio_repl2	mass_ratio_repl3
Q9USM7	Mitochondrial import inner membrane translocase subunit tim23 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tim23 PE=3 SV=1	tim23	SPCC16A11.09c	7.58092396068486e-06	8.27721289586487e-06	7.92180600514772e-06
Q9USM8	Autophagy-related protein 20 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=atg20 PE=3 SV=1	atg20	SPCC16A11.08	4.5041284220668e-06	4.46861979880756e-06	4.36987906837595e-06
Q9USM9	Coenzyme Q-binding protein coq10, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=coq10 PE=3 SV=1	coq10	SPCC16A11.07	8.67400625009434e-06	8.65847337033612e-06	8.51008691960071e-06
Q9USN1	Sorting nexin-12 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=snx12 PE=3 SV=1	snx12	SPCC16A11.04	2.86858532505531e-05	2.83094438042772e-05	2.96022998954496e-05
Q9USN2	UPF0652 protein C16A11.03c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPCC16A11.03c PE=3 SV=1		SPCC16A11.03c	3.10835524069662e-05	3.03538113672961e-05	3.05613521493804e-05
Q9USN3	Probable U3 small nucleolar RNA-associated protein 13 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=utp13 PE=3 SV=3	utp13	SPCC16A11.02 SPCC63.16	7.39751176372993e-05	7.21852922917515e-05	7.56946866758165e-05
Q9USN5	Probable NAD-specific glutamate dehydrogenase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=gdh2 PE=3 SV=1	gdh2	SPCC132.04c	0.00182577788336145	0.00181889255934803	0.00185082716730777
Q9USN7	NAD-dependent protein deacetylase hst2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=hst2 PE=3 SV=1	hst2	SPCC132.02	2.65432308464316e-05	2.67478688822901e-05	2.70733878893816e-05
Q9USN8	Ribosome quality control complex subunit 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mtr1 PE=1 SV=2	mtr1	SPCC132.01c SPCC1322.17c	7.64666964342592e-05	7.75028998192333e-05	7.72675621013856e-05
Q9USP0	Translation initiation factor eIF-2B subunit alpha OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tif221 PE=1 SV=1	tif221	SPCC11E10.07c	3.8094743898276e-05	3.73089197620289e-05	3.81218219818071e-05
Q9USP1	Elongator complex protein 4 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=elp4 PE=3 SV=1	elp4	SPCC11E10.06c	6.38327092796975e-06	6.7449550552262e-06	6.48634259608158e-06
Q9USP2	Golgi apyrase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ynd1 PE=3 SV=1	ynd1	SPCC11E10.05c	1.3003105256639e-05	1.27210631989171e-05	1.30517561550999e-05
Q9USP3	Pentatricopeptide repeat-containing protein 6, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ppr6 PE=4 SV=1	ppr6	SPCC11E10.04	7.05598680139416e-06	6.9848040609417e-06	6.85069856508153e-06
Q9USP5	GPI-anchor transamidase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=gpi8 PE=2 SV=1	gpi8	SPCC11E10.02c	2.19770110322448e-05	2.24901257697738e-05	2.27862389399726e-05
Q9USP6	Clathrin light chain OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=clc1 PE=1 SV=1	clc1	SPBC9B6.08	0.000166503290385526	0.000170201324895209	0.000169485219943331
Q9USP7	Uncharacterized protein C902.06 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC902.06 PE=1 SV=1		SPBC902.06	3.54901014897274e-07	3.94020165920512e-07	3.59550873148686e-07
Q9USP8	Isocitrate dehydrogenase [NAD] subunit 2, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=idh2 PE=1 SV=2	idh2	SPBC902.05c	0.000246525985794591	0.000250123998902419	0.000246113003917237
Q9USP9	Uncharacterized RNA-binding protein C902.04 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC902.04 PE=1 SV=1		SPBC902.04	8.75761154318345e-05	8.90131685585603e-05	8.62743440652739e-05
Q9USQ1	Chromosome transmission fidelity protein 18 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ctf18 PE=1 SV=1	ctf18	SPBC902.02c	1.51250901952822e-05	1.4320452032152e-05	1.41907275700809e-05
Q9USQ2	Spindle pole body component alp6 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=alp6 PE=1 SV=2	alp6	SPBC428.20c SPBC902.01c	7.28518022806821e-06	7.44971233943258e-06	7.12867671034708e-06
Q9USQ4	NASP-related protein sim3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sim3 PE=1 SV=1	sim3	SPBC577.15c	3.23729765836252e-05	2.98861051800076e-05	3.31794188030259e-05
Q9USQ5	Ornithine decarboxylase antizyme OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=spa1 PE=1 SV=2	spa1	SPBC577.14c	1.34306370554483e-06	1.55353844519919e-06	1.30341981934641e-06
Q9USQ6	Inositol-1,4,5-trisphosphate 5-phosphatase 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=syj2 PE=2 SV=1	syj2	SPBC577.13	0.00028349994653152	0.000284806590489166	0.00029393885782096
Q9USQ7	Diphthine--ammonia ligase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mug71 PE=1 SV=1	mug71	SPBC577.12	2.50436819211697e-05	2.53628022548498e-05	2.51843405579151e-05
Q9USQ8	Uncharacterized protein C577.11 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC577.11 PE=4 SV=1		SPBC577.11	1.00822065346074e-05	9.96877683616243e-06	1.01008751944153e-05
Q9USQ9	Probable proteasome subunit beta type-7 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC577.10 PE=3 SV=1		SPBC577.10	0.000186826476900514	0.000183016471304908	0.000182264248597115
Q9USR1	Thioredoxin-like protein 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=txl1 PE=4 SV=1	txl1	SPBC577.08c	0.000107752558041157	0.000111147928438954	0.000108702045269397
Q9USR2	Probable mRNA-splicing protein ubp10 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ubp10 PE=3 SV=1	ubp10	SPBC577.07	9.110289322494e-06	8.4335653958276e-06	8.47868400282814e-06
Q9USR3	Phosphatidylinositol 4-kinase stt4 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=stt4 PE=3 SV=1	stt4	SPBC577.06c	0.00141388699102537	0.00137721034937585	0.00141117903930843
Q9USR5	Uncharacterized THOC5 family protein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC577.04 PE=3 SV=1		SPBC577.04	8.68163515005675e-06	8.98297390363089e-06	8.81229943813546e-06
Q9USR6	N-acetyltransferase 9-like protein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC577.03c PE=3 SV=1		SPBC577.03c	5.41572074170221e-07	6.38246431477624e-07	5.9759527872197e-07
Q9USR7	60S ribosomal protein L38-1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpl3801 PE=3 SV=1	rpl3801	SPBC577.02	0.00046737145136707	0.000493927344264041	0.000492453740277426
Q9USS0	Nicotinamidase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pnc1 PE=3 SV=2	pnc1	SPBC365.20c	2.46656661579957e-05	2.0344989666272e-05	2.27139803786253e-05
Q9USS2	Serine/threonine-protein kinase ppk29 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ppk29 PE=1 SV=1	ppk29	SPBC557.04	4.9562858004368e-05	4.61106426999908e-05	4.77504615392409e-05
Q9USS4	Uncharacterized protein C557.02c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC557.02c PE=4 SV=1		SPBC557.02c	1.3694496465724e-06	1.36294397561712e-06	1.41015775483182e-06
Q9USS6	Probable acid phosphatase SPBC4.06 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC4.06 PE=3 SV=1		SPBC4.06	0.000133696371415089	0.00013400981344528	0.000132659525167743
Q9USS7	Uncharacterized protein C4.03c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC4.03c PE=2 SV=1		SPBC4.03c	0.000142876302564697	0.000153193677688928	0.000144085737666794
Q9USS8	Uncharacterized protein C4.02c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC4.02c PE=1 SV=2		SPBC4.02c	1.51836430220634e-05	1.51254271466979e-05	1.49579464194139e-05
Q9UST1	PAN2-PAN3 deadenylation complex subunit pan3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ppk26 PE=3 SV=1	ppk26	SPBC336.14c	5.0566474427558e-06	5.11494867739048e-06	5.06869755799463e-06
Q9UST2	Mitochondrial inner membrane protease subunit 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC336.13c PE=3 SV=1		SPBC336.13c	3.93063452766653e-06	3.58813681502491e-06	3.48269575599881e-06
Q9UST3	Vacuolar protein sorting-associated protein 52 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=vps52 PE=3 SV=1	vps52	SPBC336.11	0.000195335150575903	0.000202192267666722	0.000191553918524234
Q9UST4	Eukaryotic translation initiation factor 5A-2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tif51b PE=3 SV=2	tif51b	SPBC336.10c	6.06305136802929e-05	6.94067637992502e-05	7.21652152007691e-05
Q9UST6	Kinetochore protein spc24 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=spc24 PE=1 SV=1	spc24	SPBC336.08	5.14469398765437e-06	5.33749569622725e-06	4.87594404397213e-06
Q9UST7	Transcription factor tau subunit sfc3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sfc3 PE=1 SV=1	sfc3	SPBC336.07	6.67736213594739e-06	6.03165043586196e-06	6.49039868596033e-06
Q9UST8	Ribonuclease H OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rnh1 PE=1 SV=1	rnh1	SPBC336.06c	2.92610379949885e-06	2.84249267293228e-06	2.95474922421067e-06
Q9USU2	Dimethyladenosine transferase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=dim1 PE=3 SV=1	dim1	SPBC336.02	2.77563337900601e-05	2.72515592177657e-05	2.75141170208773e-05
Q9USU5	1,3-beta-glucanosyltransferase gas2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=gas2 PE=2 SV=1	gas2	SPBC29A10.08	0.000232660137466888	0.000253114354114774	0.000244719315933444
Q9USU7	HMG box-containing protein C28F2.11 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC28F2.11 PE=1 SV=1		SPBC28F2.11	6.19060615747522e-05	6.52970535290005e-05	6.36820786491107e-05
Q9USU8	Chromatin-remodeling complexes subunit ngg1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ngg1 PE=1 SV=1	ngg1	SPBC28F2.10c	1.24435050549164e-05	1.21746195338818e-05	1.25250290948851e-05
Q9USU9	Transcription initiation factor IIA large subunit OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=toa1 PE=1 SV=1	toa1	SPBC28F2.09	9.07382709823857e-06	9.65946030730577e-06	9.19817912727636e-06
Q9USV0	Putative ERAD-associated E3 ubiquitin-protein ligase component OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC28F2.08c PE=3 SV=1		SPBC28F2.08c	3.59989311517745e-05	3.64147056960199e-05	4.02898318717968e-05
Q9USV1	Swi5-dependent recombination DNA repair protein 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sfr1 PE=1 SV=1	sfr1	SPBC28F2.07	6.75141726481948e-06	6.38936140418788e-06	6.69194878672919e-06
Q9USV3	Pre-mRNA-splicing factor cwf7 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cwf7 PE=1 SV=1	cwf7	SPBC28F2.04c	3.47391094511575e-06	3.48350398858447e-06	3.60587149143637e-06
Q9USV4	mRNA export protein 33 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mep33 PE=2 SV=1	mep33	SPBC28F2.02	5.30733912388584e-05	5.38140552673393e-05	5.22296785795517e-05
Q9USV6	Assembly factor cbp4 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cbp4 PE=3 SV=1	cbp4	SPBC27B12.14	1.8557696555784e-05	1.74963163037504e-05	1.75367612862878e-05
Q9USV7	Copper transport protein ctr6 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ctr6 PE=1 SV=1	ctr6	SPBC23G7.16	5.61696625476914e-05	3.84261247126066e-05	4.69084234687447e-05
Q9USW0	Uncharacterized protein C21B10.02 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC21B10.02 PE=4 SV=2		SPBC21B10.02	3.15573440965899e-06	3.26375506570202e-06	3.1886183135934e-06
Q9USW1	Uncharacterized protein C21B10.03c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC21B10.03c PE=4 SV=1		SPBC21B10.03c	9.31175758219754e-05	9.99344974521608e-05	8.59943086460733e-05
Q9USW3	Probable glycosidase C21B10.07 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC21B10.07 PE=3 SV=1		SPBC21B10.07	0.000110002919068784	0.000113241121371351	0.000111878131690251
Q9USW5	40S ribosomal protein S4-B OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rps402 PE=1 SV=1	rps402	SPBC21B10.10	0.00144850096992834	0.0014135228925451	0.00140211478354315
Q9USW8	Uncharacterized protein C19C7.01 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC19C7.01 PE=4 SV=2		SPBC19C7.01 SPBC32F12.13c	4.54304952989377e-07	4.54751719400671e-07	4.25774354073569e-07
Q9USW9	SAGA-associated factor 29 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sgf29 PE=1 SV=2	sgf29	SPBC1921.07c SPBC21D10.13	8.76117212457848e-06	8.46807952063475e-06	8.82669538692814e-06
Q9USX0	Beta-1,3-galactosyltransferase pvg3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pvg3 PE=1 SV=1	pvg3	SPBC1921.06c	1.56442220067361e-05	1.62085239987802e-05	1.59481616497396e-05
Q9USX1	Aminopeptidase 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ape1 PE=3 SV=1	ape1	SPBC1921.05	0.000646402082023283	0.000646400909799181	0.000641220236008976
Q9USX3	DNA repair protein rad60 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rad60 PE=1 SV=1	rad60	SPBC1921.02	5.67076485736473e-06	5.56236773747517e-06	3.49418014036362e-06
Q9USX4	60S ribosomal protein L33-A OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpl35b PE=3 SV=2	rpl35b	SPBC1921.01c SPBC29C10.01c	0.000107279509722863	0.000109154115716746	0.000106922912887904
Q9USX7	Serine/threonine-protein kinase ppk22 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ppk22 PE=1 SV=1	ppk22	SPBC1861.09	1.48761029337973e-05	1.48470262527855e-05	1.49323129836973e-05
Q9USX8	U2 small nuclear ribonucleoprotein A' OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=lea1 PE=1 SV=1	lea1	SPBC1861.08c	3.47130044721547e-05	3.37520021739625e-05	3.47358330300641e-05
Q9USX9	Elongin-C OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=elc1 PE=3 SV=1	elc1	SPBC1861.07	3.32358768561309e-06	3.56885747420436e-06	3.67195173787791e-06
Q9USY1	Pseudouridine-metabolizing bifunctional protein C1861.05 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC1861.05 PE=3 SV=1		SPBC1861.05	3.26810215405583e-05	3.22571046006769e-05	3.32519000674894e-05
Q9USY2	Uncharacterized RNA-binding protein C1861.04c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC1861.04c PE=4 SV=1		SPBC1861.04c	4.69911239272288e-05	4.71992057973016e-05	4.61011367407295e-05
Q9USY3	N-alpha-acetyltransferase 35, NatC auxiliary subunit OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mak10 PE=3 SV=1	mak10	SPBC1861.03	3.15668969235304e-05	3.01046680281568e-05	3.11302351618757e-05
Q9USY4	ARS-binding protein 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=abp2 PE=1 SV=1	abp2	SPBC1861.02	3.35211994509435e-05	3.21466057976095e-05	3.1631657129754e-05
Q9USY7	Transmembrane GTPase fzo1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=fzo1 PE=3 SV=1	fzo1	SPBC1706.03 SPBC839.01	4.4171151597251e-05	4.45036695861945e-05	4.43172674094644e-05
Q9USZ0	Uncharacterized WD repeat-containing protein C1306.02 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC1306.02 PE=3 SV=1		SPBC1306.02 SPBC4.08	2.09352510411664e-05	2.0499290733838e-05	2.03998853465203e-05
Q9USZ1	Elongation factor G, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mef1 PE=3 SV=2	mef1	SPBC1306.01c SPBC409.22c	6.62083086588624e-05	6.68232297990372e-05	6.59140290318838e-05
Q9USZ2	Uncharacterized protein C11G11.07 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC11G11.07 PE=4 SV=2		SPBC11G11.07 SPBC18H10.01	0.000244516877689537	0.000242589211140806	0.000241896508299418
Q9USZ4	DNA-directed RNA polymerase I subunit rpa34 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpa34 PE=1 SV=1	rpa34	SPBC11G11.05	1.37064282002371e-05	1.58497587674691e-05	1.54401616098702e-05
Q9USZ5	Transport protein particle 20 kDa subunit OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=trs20 PE=3 SV=1	trs20	SPBC11G11.04	5.97867650088605e-06	6.27469029643241e-06	6.02975047834043e-06
Q9USZ6	Ribosome assembly factor mrt4 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mrt4 PE=3 SV=1	mrt4	SPBC11G11.03	0.000143971029630462	0.000155679974307188	0.000136505309356116
Q9USZ7	Actin cytoskeleton-regulatory complex protein end3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=end3 PE=3 SV=1	end3	SPBC11G11.02c	3.72282523424501e-05	3.67650237618165e-05	3.67422916503124e-05
Q9USZ8	Mitochondrial fission 1 protein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=fis1 PE=3 SV=1	fis1	SPBC11G11.01	1.72032429265184e-05	1.70849123339376e-05	1.61748425093852e-05
Q9UT00	Uncharacterized protein PYUK71.03c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAPYUK71.03c PE=1 SV=1		SPAPYUK71.03c	0.000276717788346287	0.000281875351816085	0.000273144339740562
Q9UT02	Protein transport protein sec71 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sec71 PE=1 SV=1	sec71	SPAC4D7.01c SPAP8A3.15c	0.000103030560478043	0.000100047652451885	0.000101988927546755
Q9UT03	Protein sls1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sls1 PE=3 SV=1	sls1	SPAP8A3.14c	0.000133367256174371	0.00013317503953593	0.000138210010066103
Q9UT05	Tripeptidyl-peptidase 2 homolog OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tpp2 PE=1 SV=1	tpp2	SPAP8A3.12c	0.000160204583364091	0.000159939140321557	0.000159309012827745
Q9UT06	Uncharacterized GTP-binding protein P8A3.11c, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAP8A3.11c PE=3 SV=1		SPAP8A3.11c	1.28035997296505e-05	1.26241693772508e-05	1.38603203049308e-05
Q9UT07	Protein ups1 homolog OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAP8A3.10 PE=3 SV=1		SPAP8A3.10	6.93474059522212e-06	6.71850286143682e-06	6.64449069274139e-06
Q9UT08	Protein phosphatase PP2A regulatory subunit A OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=paa1 PE=1 SV=1	paa1	SPAP8A3.09c	0.00025726725257428	0.000257846208148305	0.000257585188040705
Q9UT09	Phospho-2-dehydro-3-deoxyheptonate aldolase, tyrosine-inhibited OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=aro4 PE=3 SV=1	aro4	SPAP8A3.07c	0.00122445374097822	0.00121605046598732	0.00121742190984051
Q9UT11	Uncharacterized zinc transporter P8A3.03 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAP8A3.03 PE=3 SV=1		SPAP8A3.03	5.65653766902389e-05	5.73948812438308e-05	5.49186293397734e-05
Q9UT16	Protein atp12, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=atp12 PE=3 SV=2	atp12	SPAC9.12c	9.56931869564518e-05	9.39238881078538e-05	9.62862667433408e-05
Q9UT18	Thiamine transporter thi9 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=thi9 PE=1 SV=1	thi9	SPAC9.10	6.82499481145771e-05	5.91908472736092e-05	6.38610863288939e-05
Q9UT19	Probable 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=met26 PE=1 SV=1	met26	SPAC9.09	0.0307618548596794	0.0304266714792279	0.0317462120288111
Q9UT21	Uncharacterized GTP-binding protein C9.07c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC9.07c PE=2 SV=1		SPAC9.07c	8.00101223167202e-05	7.85701889570207e-05	7.82583834127702e-05
Q9UT24	Pre-mRNA-splicing factor brr2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=brr2 PE=1 SV=1	brr2	SPAC9.03c	0.000869158870770313	0.000865826413308027	0.000880703276360844
Q9UT25	Uncharacterized N-acetyltransferase C9.02c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC9.02c PE=3 SV=1		SPAC9.02c	2.000015266933e-05	1.84038563529177e-05	1.87447203576182e-05
Q9UT27	Pyruvyl transferase 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pvg1 PE=1 SV=1	pvg1	SPAC8F11.10c SPACUNK4.18	8.68642722349539e-05	8.82856907027472e-05	8.61830734504662e-05
Q9UT28	Protein N-terminal and lysine N-methyltransferase efm7 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=nnt1 PE=3 SV=1	nnt1	SPAC8F11.09c	1.71599943979118e-05	1.66960499365286e-05	1.65622531004929e-05
Q9UT29	Uncharacterized protein C8F11.08c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC8F11.08c PE=4 SV=1		SPAC8F11.08c	5.58925542807927e-05	5.58396969464941e-05	5.39616071317517e-05
Q9UT30	Nucleus export protein brr6 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=brr6 PE=1 SV=1	brr6	SPAC8F11.06	1.20955526613983e-05	1.19387830014677e-05	1.24645911345348e-05
Q9UT32	Putative ribosome biogenesis protein C8F11.04 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC8F11.04 PE=3 SV=1		SPAC8F11.04	8.22758135282112e-05	8.55599735246946e-05	8.27016545402369e-05
Q9UT34	Uncharacterized protein C824.09c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC824.09c PE=4 SV=1		SPAC824.09c	3.29187782586814e-05	3.07858805276994e-05	3.12203295579967e-05
Q9UT35	Guanosine-diphosphatase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=gdp1 PE=3 SV=1	gdp1	SPAC824.08	3.58322821853566e-05	3.60700367025435e-05	3.6195060659527e-05
Q9UT36	Probable hydroxyacylglutathione hydrolase C824.07 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC824.07 PE=3 SV=1		SPAC824.07	7.94593313475465e-05	8.00789496911767e-05	8.02578502143528e-05
Q9UT37	Mitochondrial import inner membrane translocase subunit tim14 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pam18 PE=3 SV=1	pam18	SPAC824.06	0.000370362609241149	0.000365546838907329	0.000395732813413542
Q9UT38	Probable vacuolar protein sorting-associated protein 16 homolog OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=vps16 PE=3 SV=1	vps16	SPAC824.05	3.88114420692248e-05	3.91064911418533e-05	4.1178709324428e-05
Q9UT39	Uncharacterized WD repeat-containing protein C824.04 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC824.04 PE=4 SV=1		SPAC824.04	1.12610290307585e-05	1.14116572889028e-05	1.10936399535202e-05
Q9UT41	GPI inositol-deacylase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=bst1 PE=3 SV=1	bst1	SPAC824.02	1.19413841408306e-05	1.15629095314868e-05	1.21638539410457e-05
Q9UT42	Phosphatidylinositol 4-kinase lsb6 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=lsb6 PE=3 SV=2	lsb6	SPAC343.19 SPAC824.01	1.4050768386942e-05	1.37533658219401e-05	1.35425497246414e-05
Q9UT43	Putative phospholipid-transporting ATPase C821.13c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC821.13c PE=1 SV=2		SPAC821.13c SPAC955.01c	1.38208422175328e-05	1.42603599891958e-05	1.41739835404243e-05
